room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,european_city,weekday_or_weekend,cost per night cad,attr_index,rest_index
Entire home/apt,6,True,0,1,10,98,1,1.2983243,1.2637829,13.43103,52.53106,Berlin,weekend,402.1244274,115.3289434,168.6634767
Entire home/apt,6,False,0,1,10,93,1,3.2098448,0.37119821,13.38015,52.50501,Berlin,weekend,626.474712521,302.1203715,258.797138
Entire home/apt,4,True,1,0,10,100,2,3.6282611,0.36667904,13.46885,52.51663,Berlin,weekend,436.928578124,75.24952367,110.1605086
Entire home/apt,6,False,0,1,9,84,1,3.1384773,0.48914951,13.38379,52.50352,Berlin,weekend,626.474712521,277.8659845,243.7691807
Entire home/apt,5,True,0,0,10,100,2,2.4468567,0.15158516,13.38673,52.51107,Berlin,weekend,421.57380572,371.8324757,314.2952885
Entire home/apt,6,True,1,0,10,99,3,3.437454,0.27423418,13.37293,52.50773,Berlin,weekend,446.141441508,364.3731387,272.5240827
Entire home/apt,6,False,0,0,6,100,2,1.8240848,0.22929384,13.40363,52.50905,Berlin,weekend,429.933626217,222.7713374,236.5883638
Entire home/apt,2,False,0,0,10,100,4,8.804389,0.60015315,13.28734,52.53064,Berlin,weekend,1100.4253527,61.83063299,82.43450541999998
Entire home/apt,6,True,0,0,9,97,2,0.92435622,0.56138235,13.42065,52.53135,Berlin,weekend,630.7399271019999,138.9490943,208.063678
Entire home/apt,4,False,0,0,10,99,2,3.8410783,0.87360263,13.436,52.491,Berlin,weekend,380.968963233,93.73074518,126.3789956
Entire home/apt,2,False,0,0,10,96,1,1.587467,0.20107441,13.39815,52.51462,Berlin,weekend,533.151818245,321.8511957,324.8734655
Entire home/apt,4,False,1,0,10,100,2,12.067039,0.43929029,13.23875,52.52195,Berlin,weekend,465.590819828,44.50289858,56.87370215
Entire home/apt,5,False,1,0,8,81,3,9.2191982,0.33746964,13.30985,52.47218,Berlin,weekend,751.53080323,58.0805538,87.07092665
Entire home/apt,6,False,0,0,10,96,2,2.5353823,1.7344028,13.43779,52.54218,Berlin,weekend,491.011498576,87.1723259,121.5886876
Entire home/apt,4,True,1,0,10,97,2,2.0288994,0.33802462,13.401,52.539,Berlin,weekend,482.310460895,150.0272056,192.348596
Private room,2,False,0,0,9,100,1,2.52528,0.14847381,13.38365,52.51283,Berlin,weekend,551.748153678,435.2170045,313.314433
Entire home/apt,6,False,0,1,8,79,2,1.3226713,0.13544674,13.39951,52.52919,Berlin,weekend,589.793867431,222.9175714,362.0888805
Entire home/apt,2,True,1,0,10,98,1,1.052636,0.17140968,13.41,52.532,Berlin,weekend,492.546975758,166.5452611,254.5302029
Entire home/apt,5,False,1,0,9,95,0,1.1916884,0.093554504,13.40223,52.52962,Berlin,weekend,409.63120501,209.8535262,346.2291981
Entire home/apt,3,False,0,0,10,100,0,5.8555598,0.56915456,13.44666,52.4741,Berlin,weekend,507.90174816199993,64.66402818,89.4809364
Entire home/apt,6,False,0,0,8,85,3,4.7462969,0.39251515,13.3488,52.53403,Berlin,weekend,473.950640398,118.3042704,130.83163
Entire home/apt,6,True,1,0,10,99,3,2.7215829,0.28673789,13.37966,52.53302,Berlin,weekend,1057.77320762,193.4224745,198.3845451
Entire home/apt,5,True,1,0,10,97,2,5.5498085,0.57165259,13.33493,52.52035,Berlin,weekend,429.763017698,119.8203392,149.3258082
Private room,4,False,1,0,10,100,1,1.8247365,0.19484609,13.39,52.526,Berlin,weekend,454.501262005,284.0669208,395.2483442
Entire home/apt,5,False,0,0,10,97,2,1.570955,0.44065359,13.40114,52.53396,Berlin,weekend,390.18182669,179.2360366,243.4735614
Entire home/apt,2,False,0,1,10,100,1,1.2022905,0.083439663,13.40212,52.52969,Berlin,weekend,616.238197658,209.5306075,346.0029943
Entire home/apt,6,False,0,0,10,100,3,1.6808622,0.41628355,13.39888,52.53401,Berlin,weekend,406.219033389,187.1329389,243.3394696
Entire home/apt,2,False,0,1,10,100,1,1.2539915,0.056754928,13.40098,52.52949,Berlin,weekend,501.077404847,215.2005271,384.725087
Entire home/apt,2,False,0,1,10,90,1,1.3652673,0.13021357,13.40095,52.53117,Berlin,weekend,463.714125462,199.462309,304.0957829
Entire home/apt,3,False,0,0,10,100,2,2.0296242,0.50666428,13.40317,52.53974,Berlin,weekend,558.572496993,143.5233288,192.7885873
Entire home/apt,6,False,0,0,10,100,1,0.95868796,0.31443971,13.40577,52.52899,Berlin,weekend,385.063569222,203.6179231,314.8198679
Entire home/apt,4,True,0,1,10,100,1,1.1401885,0.14751692,13.403,52.52948,Berlin,weekend,396.153127045,208.6637292,332.8663298
Private room,3,False,0,0,9,97,0,4.8722715,0.21383953,13.35702,52.49896,Berlin,weekend,1692.77834923,154.3083791,205.6437375
Entire home/apt,4,False,0,0,10,80,1,4.0141368,0.60388172,13.37151,52.54682,Berlin,weekend,1690.90165501,106.9993526,121.912633
Entire home/apt,5,False,0,0,10,100,1,5.1487012,0.5039103,13.34626,52.50603,Berlin,weekend,452.795176231,162.3333947,231.736479
Entire home/apt,6,False,0,0,10,100,2,4.7938442,0.37184542,13.34793,52.53367,Berlin,weekend,423.279891567,117.7803585,131.3328145
Entire home/apt,2,True,0,1,10,100,1,2.0951896,0.060033347,13.397,52.538,Berlin,weekend,569.4914462239999,166.1057494,195.3028097
Entire home/apt,6,True,0,0,10,98,2,1.1099073,0.34951192,13.40742,52.5317,Berlin,weekend,480.77498364,175.630829,262.6697059
Entire home/apt,6,False,1,0,9,93,0,3.7038326,0.31299755,13.42465,52.4905,Berlin,weekend,533.322426837,101.6364524,143.6677656
Entire home/apt,2,False,0,0,10,97,1,4.0663218,0.55765593,13.37089,52.5471,Berlin,weekend,1100.2547444,105.7242444,120.7226124
Entire home/apt,6,True,0,1,10,100,3,1.1923902,0.46397865,13.399,52.523,Berlin,weekend,4274.93923512,388.3698078,389.5344799
Entire home/apt,2,False,1,0,9,94,1,21.295151,8.9180365,13.11632,52.46811,Berlin,weekend,450.236047497,21.63033005,28.48275687
Entire home/apt,4,False,1,0,10,100,3,0.58834004,0.51827306,19.04725,47.50093,Budapest,weekend,554.95370588,419.4520205,632.8479999
Entire home/apt,4,True,1,0,10,100,2,0.82732129,0.18034101,19.04861,47.50495,Budapest,weekend,398.50307844,442.23446,605.9884709
Entire home/apt,6,False,0,1,9,90,2,0.96656066,0.60648155,19.04472,47.49272,Budapest,weekend,466.092494224,263.3987761,395.0130383
Entire home/apt,4,False,0,0,9,91,2,2.7683008,0.81495643,19.08963,47.50524,Budapest,weekend,1178.52610798,103.4817563,191.5117943
Entire home/apt,4,True,0,1,8,86,1,2.0451565,0.63464439,19.03472,47.51135,Budapest,weekend,519.2719838310001,205.7723176,246.2007041
Entire home/apt,3,False,1,0,10,100,2,1.6121154,0.21865968,19.03842,47.50833,Budapest,weekend,391.469662103,290.5268761,297.6813878
Entire home/apt,5,False,0,0,6,60,2,1.5048578,0.1707287,19.05465,47.51209,Budapest,weekend,532.995723075,215.736137,343.1882145
Entire home/apt,3,False,0,0,10,96,1,2.0182457,0.48255512,19.07898,47.49161,Budapest,weekend,2738.40062071,119.3799185,256.3829148
Entire home/apt,6,True,0,1,10,98,3,0.45814228,0.18860653,19.059,47.496,Budapest,weekend,412.05527096899993,294.7020468,780.9559854
Entire home/apt,6,False,0,1,10,97,3,0.20788158,0.19300045,19.05261,47.50007,Budapest,weekend,400.904732815,457.7937516,944.7801551
Entire home/apt,6,True,0,0,10,98,2,0.24828738,0.2650435,19.051,47.499,Budapest,weekend,596.468017115,366.9656167,771.2898474
Entire home/apt,6,True,0,1,9,97,3,2.0935791,0.40167513,19.0679,47.48216,Budapest,weekend,670.0615688,123.5856342,250.5509179
Entire home/apt,4,False,0,1,10,99,2,0.60378528,0.23227586,19.0615,47.49627,Budapest,weekend,431.440052611,304.8098711,710.1428061
Private room,4,False,0,1,10,100,1,1.0594655,0.33078137,19.05733,47.48926,Budapest,weekend,507.60680545899993,228.7727641,596.213641
Entire home/apt,6,False,0,1,10,80,2,1.980419,0.20068392,19.07238,47.48567,Budapest,weekend,420.63260796,129.5954654,268.8408205
Entire home/apt,6,False,0,0,10,100,3,0.26887423,0.16202031,19.05511,47.5009,Budapest,weekend,633.865206533,555.3685209,1083.377351
Entire home/apt,4,False,1,0,9,95,2,0.50208896,0.07376197,19.05542,47.503,Budapest,weekend,435.728721143,362.036354,676.1252289
Entire home/apt,2,False,0,1,10,93,0,0.29887101,0.21806961,19.053,47.496,Budapest,weekend,507.60680545899993,291.6360307,733.0691402999998
Private room,3,False,0,1,10,96,1,0.29888093,0.21808071,19.053,47.496,Budapest,weekend,507.60680545899993,291.6333148,733.0660206
Entire home/apt,3,False,0,1,10,92,1,0.2988719,0.21808296,19.053,47.496,Budapest,weekend,507.60680545899993,291.6341701,733.0675473999999
Entire home/apt,6,False,0,1,9,95,3,0.30585694,0.17688364,19.05246,47.49608,Budapest,weekend,519.443530546,296.9891905,750.8049865
Entire home/apt,4,False,0,0,9,88,1,8.3658991,0.80079448,19.15617,47.46875,Budapest,weekend,1699.68510626,34.45194553,58.28824391
Entire home/apt,2,False,0,0,9,100,0,2.3820584,0.76095784,19.06702,47.47896,Budapest,weekend,577.426328903,110.4641125,211.5255301
Entire home/apt,5,False,0,0,8,90,1,0.40603015,0.27639791,19.053,47.495,Budapest,weekend,476.213751942,275.9473434,762.8463572
Entire home/apt,4,False,0,1,9,99,2,0.71444046,0.14288598,19.05478,47.49214,Budapest,weekend,435.728721143,243.6451028,653.8431604
Entire home/apt,5,False,0,1,9,91,1,0.93124056,0.34384212,19.05443,47.49018,Budapest,weekend,439.331202742,260.0054539,579.0017621
Entire home/apt,4,False,0,0,10,96,2,0.96601838,0.41150483,19.05328,47.48989,Budapest,weekend,555.811439601,232.656744,535.648063
Entire home/apt,2,False,1,0,10,100,1,6.058619,0.53441012,-9.16116,38.7643,Lisbon,weekend,625.909943714,58.41416002,120.4032852
Entire home/apt,6,False,0,1,10,92,1,3.4989033,2.6139688,-9.17865,38.70466,Lisbon,weekend,389.995309573,112.4205993,222.5253905
Entire home/apt,6,False,0,1,8,83,1,3.454757,2.5661106,-9.17821,38.70492,Lisbon,weekend,389.995309573,108.2813633,221.9079296
Entire home/apt,4,False,0,1,9,97,2,0.86881936,0.59143347,-9.12987,38.71069,Lisbon,weekend,436.733114419,399.2483975,800.8467998999998
Entire home/apt,6,False,0,0,9,98,2,0.85816163,0.61162627,-9.13004,38.71054,Lisbon,weekend,394.446529103,390.1660948,796.594633
Entire home/apt,2,False,0,0,10,100,1,5.1343908,0.67335343,-9.16619,38.7537,Lisbon,weekend,867.3030019199998,67.56095314,144.1259095
Entire home/apt,4,True,0,1,10,99,1,0.31826654,0.32851791,-9.136,38.712,Lisbon,weekend,413.107410917,493.2116546,1040.838466
Entire home/apt,5,True,0,1,10,98,2,0.30120164,0.26244029,-9.143,38.713,Lisbon,weekend,419.784240139,532.4189271,1366.75698
Entire home/apt,4,True,0,1,10,98,1,0.5581947,0.45822176,-9.146,38.713,Lisbon,weekend,444.95075048,613.047071,1050.161393
Entire home/apt,6,False,0,1,9,85,3,0.48245493,0.23134151,-9.14405,38.715,Lisbon,weekend,418.928236372,340.9306705,1017.018933
Entire home/apt,6,True,0,1,10,99,2,0.14757724,0.21784356,-9.138000000000002,38.712,Lisbon,weekend,385.886491579,512.3033748,1285.545824
Entire home/apt,6,False,0,1,10,93,2,0.38449919,0.34420091,-9.14384,38.71131,Lisbon,weekend,385.886491579,385.0170166,1551.330638
Entire home/apt,5,True,0,1,10,99,2,0.14757667,0.21783511,-9.138000000000002,38.712,Lisbon,weekend,385.886491579,512.3248361,1285.542726
Entire home/apt,5,True,0,1,10,98,2,0.14756332,0.21783297,-9.138000000000002,38.712,Lisbon,weekend,385.886491579,512.3284549,1285.58562
Entire home/apt,5,True,1,0,10,97,2,2.3575304,0.69009823,-9.158,38.728,Lisbon,weekend,394.446529103,119.3831624,317.1202568
Entire home/apt,6,True,0,1,9,90,3,0.27463812,0.26544562,-9.137,38.711,Lisbon,weekend,385.886491579,459.9510011,1178.359134
Entire home/apt,6,True,0,1,9,92,2,0.2988334,0.18448576,-9.138000000000002,38.71,Lisbon,weekend,385.886491579,526.0625467,1144.437216
Entire home/apt,6,False,0,1,10,98,2,0.27498177,0.20226553,-9.13768,38.71042,Lisbon,weekend,385.886491579,472.7936747,1206.605939
Entire home/apt,4,False,1,0,10,100,1,0.42072323,0.25266531,-9.144,38.714,Lisbon,weekend,570.09849904,484.7422094,1140.325618
Entire home/apt,5,False,0,1,10,100,1,0.29883561,0.18448736,-9.138000000000002,38.71,Lisbon,weekend,509.322232678,526.0668546,1144.426151
Entire home/apt,2,False,0,1,10,100,1,0.29883745,0.18447986,-9.138000000000002,38.71,Lisbon,weekend,416.360225144,526.0827998,1144.364815
Entire home/apt,4,False,0,1,10,100,1,0.29882684,0.18447506,-9.138000000000002,38.71,Lisbon,weekend,527.983114419,526.0580501,1144.434934
Entire home/apt,6,True,0,1,10,100,2,0.20366874,0.13810663,-9.13844,38.71079,Lisbon,weekend,419.784240139,451.7699103,1189.738714
Entire home/apt,6,True,0,1,10,100,2,0.14482471,0.14345475,-9.13866,38.71131,Lisbon,weekend,380.0656660510001,453.4358777,1220.2285
Entire home/apt,4,True,0,1,10,99,2,0.27049091,0.11260451,-9.14125,38.71029,Lisbon,weekend,470.4596622840001,394.1209521,1215.333861
Entire home/apt,5,True,0,1,10,96,2,0.32192174,0.15467721,-9.14157,38.7099,Lisbon,weekend,453.510788004,379.4420973,1357.468832
Entire home/apt,6,True,0,1,10,96,3,0.98742992,0.67390734,-9.15,38.716,Lisbon,weekend,470.4596622840001,202.300626,664.8864459
Private room,6,False,1,0,10,100,2,0.46213627,0.35319075,-9.144,38.71,Lisbon,weekend,647.8236397549999,341.2744086,1115.915772
Entire home/apt,6,True,1,0,10,96,2,1.0280139,0.7051509,-9.14333,38.72117,Lisbon,weekend,440.841932486,195.7720174,624.8947706
Entire home/apt,5,False,0,0,8,85,1,2.526211,0.51635522,-9.12856,38.73342,Lisbon,weekend,553.320825528,105.3151197,264.1118561
Entire home/apt,6,False,1,0,9,100,2,0.51143998,0.30498245,-9.14268,38.70843,Lisbon,weekend,720.5839587089998,305.6459264,948.454859
Entire home/apt,6,True,0,1,10,99,3,1.2107527,0.60557616,-9.14408,38.72271,Lisbon,weekend,401.123358325,176.4202925,563.8720497
Entire home/apt,6,False,0,1,10,97,2,0.3369256,0.007546809,-9.14143,38.71506,Lisbon,weekend,512.5750469049999,373.9579627,1100.78267
Entire home/apt,4,True,0,1,10,97,1,0.30120054,0.26244909,-9.143,38.713,Lisbon,weekend,461.89962476,532.3972965,1366.780043
Entire home/apt,4,False,1,0,10,80,2,6.0762725,1.1553642,-9.09539,38.75477,Lisbon,weekend,710.996716723,91.1477516,117.8579537
Entire home/apt,6,False,0,1,10,98,2,0.54683691,0.2690689,-9.14279,38.70811,Lisbon,weekend,512.5750469049999,292.0689501,914.7788296000001
Entire home/apt,6,False,1,0,10,100,2,0.79179615,0.46544319,-9.143,38.719,Lisbon,weekend,504.186210149,225.1380685,884.5012596
Entire home/apt,4,True,0,1,10,100,1,1.4500667,0.36080822,-9.14644,38.7243,Lisbon,weekend,392.563320801,156.4853006,525.5404151
Entire home/apt,6,True,0,0,10,100,3,0.15844895,0.21984749,-9.14129,38.71296,Lisbon,weekend,389.995309573,492.7567135,1324.398217
Entire home/apt,4,True,0,0,10,89,0,0.51555336,0.30339137,-9.14289,38.70849,Lisbon,weekend,392.563320801,304.9898408,942.8039739
Entire home/apt,4,False,0,1,10,95,2,1.1057663,0.57736486,-9.14938,38.71877,Lisbon,weekend,401.123358325,186.6847066,613.1443516
Entire home/apt,5,False,0,1,10,96,2,1.0013559,0.6803804,-9.143,38.721,Lisbon,weekend,381.777673512,197.618902,630.7894174
Entire home/apt,6,False,0,0,9,91,3,3.5407827,0.38359651,-9.14357,38.74413,Lisbon,weekend,457.106003767,88.83479518,237.4060531
Entire home/apt,6,True,0,1,10,99,3,1.1631439,0.92127699,-9.153,38.712,Lisbon,weekend,398.726547865,177.2342114,573.8790627
Entire home/apt,5,False,0,1,10,92,2,6.8975325,0.2208253,-9.09905,38.76579,Lisbon,weekend,426.461069434,150.9482952,127.7354195
Entire home/apt,6,False,1,0,10,90,3,2.5340519,1.9216475,-9.16668,38.70387,Lisbon,weekend,647.994840523,108.0728438,280.1167509
Entire home/apt,5,False,0,1,7,75,2,2.4052908,0.22273183,-9.14316,38.73387,Lisbon,weekend,428.344277663,111.6327364,415.4422274
Entire home/apt,6,True,0,1,10,99,2,0.14757279,0.2178482,-9.138000000000002,38.712,Lisbon,weekend,385.886491579,512.2909336,1285.563299
Entire home/apt,4,False,0,1,10,100,2,0.31534585,0.24113099,-9.13726,38.71022,Lisbon,weekend,385.886491579,480.4205518,1223.77808
Entire home/apt,5,False,0,1,10,100,1,0.29882824,0.18448702,-9.138000000000002,38.71,Lisbon,weekend,465.494840523,526.045554,1144.492365
Entire home/apt,6,True,0,1,10,100,3,0.28860411,0.2382382,-9.13726,38.71055,Lisbon,weekend,422.181050672,464.9211627,1318.374623
Entire home/apt,2,False,1,0,10,96,1,0.31496742,0.20638309,-9.13776,38.70994,Lisbon,weekend,403.006566627,534.7214009,1108.805686
Entire home/apt,4,False,1,0,10,93,2,0.88574773,0.51004177,-9.1489,38.70906,Lisbon,weekend,394.446529103,217.0805109,693.9552128
Entire home/apt,6,False,0,1,10,95,2,1.2277035,0.64447355,-9.15349,38.71449,Lisbon,weekend,447.005159477,171.0052645,565.4578554
Entire home/apt,4,False,0,0,10,100,2,2.8862417,0.14858553,-9.156,38.735,Lisbon,weekend,504.357410917,117.8778363,293.2350545
Entire home/apt,4,False,0,1,10,100,2,1.3041661,0.87988442,-9.154000000000002,38.709,Lisbon,weekend,515.485459669,161.5636974,549.3446891
Entire home/apt,6,False,0,1,10,99,3,1.5272063,0.78993863,-9.15718,38.71296,Lisbon,weekend,511.034240139,145.9990186,433.2053895
Entire home/apt,6,False,1,0,10,96,2,1.0363173,0.58573925,-9.12897,38.71655,Lisbon,weekend,473.883677279,257.1066679,545.2193319
Entire home/apt,6,False,0,1,10,96,3,1.1802135,0.51750493,-9.15226,38.71627,Lisbon,weekend,552.464821761,177.3670481,568.6984502
Entire home/apt,6,False,0,1,9,85,2,2.1228411,0.34881398,-9.13752,38.73143,Lisbon,weekend,486.038930566,117.9606959,343.4477378
Entire home/apt,6,True,0,1,10,100,2,1.0712471,0.59935778,-9.12881,38.71699,Lisbon,weekend,422.523452135,244.4377591,527.1279931
Entire home/apt,4,True,0,0,10,98,3,1.6909364,1.0359496,-9.159,38.711,Lisbon,weekend,639.777204535,136.3952501,410.0071466
Entire home/apt,4,False,0,0,10,100,2,8.458787,0.80596262,-9.09729,38.78101,Lisbon,weekend,504.528611612,57.77519862,90.18379719
Entire home/apt,6,False,1,0,10,98,2,2.2563214,0.50073099,-9.14017,38.7327,Lisbon,weekend,393.07692310499993,114.2179924,337.2233841
Entire home/apt,6,True,0,1,10,98,3,0.45338741,0.43289253,23.73062,37.97401,Athens,weekday,444.264523251,345.3371927,517.0275366
Entire home/apt,6,False,1,0,10,98,2,0.56044209,0.53243273,23.73058,37.97225,Athens,weekday,454.528624668,375.0855443,518.7336848
Entire home/apt,6,True,0,1,10,99,2,1.0102921,0.44217357,23.729,37.968,Athens,weekday,566.9205352170001,800.7162276,673.0330607
Entire home/apt,6,False,0,1,10,100,2,1.7956086,0.096970476,23.72034,37.9865,Athens,weekday,410.564056899,106.8469265,184.7138551
Private room,6,False,0,1,10,90,2,1.714348,0.12635544,23.72188,37.9867,Athens,weekday,410.564056899,109.8767079,189.5943052
Private room,6,False,0,1,9,100,2,1.802873,0.15796648,23.72111,37.98722,Athens,weekday,410.564056899,104.8079191,198.7017581
Private room,6,False,0,1,10,98,2,1.9010274,0.23362117,23.7203,37.98783,Athens,weekday,444.948796635,99.58196908,165.8612616
Private room,6,False,0,1,10,100,2,1.8177018,0.23211274,23.72168,37.98782,Athens,weekday,410.564056899,102.9223556,172.9234941
Private room,6,False,0,1,10,100,2,1.9197732,0.25011924,23.72015,37.98795,Athens,weekday,410.564056899,98.62978302,163.3960606
Entire home/apt,2,True,1,0,10,99,1,1.0569887,0.19049186,23.72339,37.97618,Athens,weekday,545.7080589259999,402.7288863,627.8081429
Entire home/apt,4,True,0,1,10,100,2,0.86920458,0.58220053,23.73,37.969,Athens,weekday,431.434396425,498.2618001,494.413671
Entire home/apt,6,False,0,1,10,100,2,0.77849162,0.67986345,23.73,37.97,Athens,weekday,516.11323317,448.7927444,435.8233402
Entire home/apt,5,False,0,1,9,97,3,0.75052714,0.36358786,23.7274,37.97318,Athens,weekday,431.434396425,558.3991924,510.4535405
Entire home/apt,6,False,0,1,9,88,2,0.16085806,0.1350206,23.73394,37.97468,Athens,weekday,408.169099909,266.7972368,474.5406841
Entire home/apt,6,False,0,1,9,80,4,0.42314979,0.40185249,23.731,37.974,Athens,weekday,634.492536267,331.6229579,524.4140389
Entire home/apt,4,False,0,1,9,68,2,1.6530086,1.0416088,23.74363,37.96218,Athens,weekday,389.351580608,101.0528418,131.1172404
Entire home/apt,4,True,0,1,10,100,1,1.2217543,0.27231538,23.72674,37.96695,Athens,weekday,499.519602586,350.8277045,336.1559426
Entire home/apt,2,True,0,1,10,100,0,1.2372097,0.28850064,23.722,37.979,Athens,weekday,390.891195868,199.5057343,395.9650946
Entire home/apt,5,False,1,0,10,100,3,0.72831911,0.69623923,23.731,37.97,Athens,weekday,473.859349007,393.949775,409.41695
Entire home/apt,2,True,0,1,10,100,1,1.1965361,0.38112819,23.732,37.986,Athens,weekday,13538.1787044,134.9043526,275.5737162
Entire home/apt,5,False,0,1,10,100,2,1.0127274,0.47177142,23.72559,37.98036,Athens,weekday,400.984228939,197.0550433,654.3303156
Entire home/apt,4,True,0,1,10,100,1,0.41798615,0.39871156,23.73092,37.97428,Athens,weekday,436.56644717,331.9403806,546.0424283
Entire home/apt,6,False,1,0,10,100,2,0.57618123,0.31875727,23.72905,37.97688,Athens,weekday,426.473414099,358.4587562,566.8354454
Entire home/apt,2,True,1,0,10,99,1,1.0411855,0.17925836,23.72362,37.97662,Athens,weekday,380.798162797,356.2247706,683.4156267
Entire home/apt,6,True,1,0,10,100,3,0.62967604,0.45931625,23.729,37.973,Athens,weekday,761.59632574,452.5321011,568.1036056
Entire home/apt,6,True,0,0,10,99,3,1.8887402,0.13777259,2.173,41.404,Barcelona,weekday,760.29278299,1335.13085,781.2675685
Entire home/apt,4,True,0,1,10,98,2,1.0681015,0.78368157,2.17052,41.39675,Barcelona,weekday,505.106244333,555.1122459,1006.29999
Entire home/apt,6,False,0,1,8,86,3,0.5762071,0.22700886,2.17473,41.39092,Barcelona,weekday,658.863779206,563.8111343,1151.385054
Entire home/apt,5,False,0,1,9,82,2,1.8308973,0.21134597,2.176,41.403,Barcelona,weekday,533.139386053,1539.990265,775.0108745999999
